,scen0_inf,scen1_inf,scen2_inf,scen3_inf,scen4_inf,scen5_inf,scen6_inf,scen7_inf,scen8_inf
70,0.8469715698393078,0.8469715698393078,0.8469715698393078,0.8469715698393078,0.8469715698393078,0.8469715698393078,0.8469715698393078,0.8469715698393078,0.8469715698393078
71,0.83700169795244,0.83700169795244,0.83700169795244,0.83700169795244,0.83700169795244,0.83700169795244,0.83700169795244,0.83700169795244,0.83700169795244
72,0.8309823677581863,0.8309823677581863,0.8309823677581863,0.8309823677581863,0.8309823677581863,0.8309823677581863,0.8309823677581863,0.8309823677581863,0.8309823677581863
73,0.8272374346790183,0.8272374346790183,0.8272374346790183,0.8272374346790183,0.8272374346790183,0.8272374346790183,0.8272374346790183,0.8272374346790183,0.8272374346790183
74,0.8216318812437873,0.8216318812437873,0.8216318812437873,0.8216318812437873,0.8216318812437873,0.8216318812437873,0.8216318812437873,0.8216318812437873,0.8216318812437873
75,0.8181124395828033,0.8181124395828033,0.8181124395828033,0.8181124395828033,0.8181124395828033,0.8181124395828033,0.8181124395828033,0.8181124395828033,0.8181124395828033
76,0.8174334065389111,0.8174334065389111,0.8174334065389111,0.8174334065389111,0.8174334065389111,0.8174334065389111,0.8174334065389111,0.8174334065389111,0.8174334065389111
77,0.8154122612459911,0.8154122612459911,0.8154122612459911,0.8154122612459911,0.8154122612459911,0.8154122612459911,0.8154122612459911,0.8154122612459911,0.8154122612459911
78,0.8154830015321626,0.8154830015321626,0.8154830015321626,0.8154830015321626,0.8154830015321626,0.8154830015321626,0.8154830015321626,0.8154830015321626,0.8154830015321626
79,0.8172084827550232,0.8172084827550232,0.8172084827550232,0.8172084827550232,0.8172084827550232,0.8172084827550232,0.8172084827550232,0.8172084827550232,0.8172084827550232
80,0.8224133569440931,0.8224133569440931,0.8224133569440931,0.8224133569440931,0.8224133569440931,0.8224133569440931,0.8224133569440931,0.8224133569440931,0.8224133569440931
81,0.8282208588957055,0.8282208588957055,0.8282208588957055,0.8282208588957055,0.8282208588957055,0.8282208588957055,0.8282208588957055,0.8282208588957055,0.8282208588957055
82,0.8337506259389084,0.8337506259389084,0.8337506259389084,0.8337506259389084,0.8337506259389084,0.8337506259389084,0.8337506259389084,0.8337506259389084,0.8337506259389084
83,0.8386449184441657,0.8386449184441657,0.8386449184441657,0.8386449184441657,0.8386449184441657,0.8386449184441657,0.8386449184441657,0.8386449184441657,0.8386449184441657
84,0.8441794140523723,0.8441794140523723,0.8441794140523723,0.8441794140523723,0.8441794140523723,0.8441794140523723,0.8441794140523723,0.8441794140523723,0.8441794140523723
85,0.8497306440943893,0.8497306440943893,0.8497306440943893,0.8497306440943893,0.8497306440943893,0.8497306440943893,0.8497306440943893,0.8497306440943893,0.8497306440943893
86,0.8542688987964051,0.8542688987964051,0.8542688987964051,0.8542688987964051,0.8542688987964051,0.8542688987964051,0.8542688987964051,0.8542688987964051,0.8542688987964051
87,0.8559598661171255,0.8559598661171255,0.8559598661171255,0.8559598661171255,0.8559598661171255,0.8559598661171255,0.8559598661171255,0.8559598661171255,0.8559598661171255
88,0.8564736448261445,0.8564736448261445,0.8564736448261445,0.8564736448261445,0.8564736448261445,0.8564736448261445,0.8564736448261445,0.8564736448261445,0.8564736448261445
89,0.858257804632427,0.858257804632427,0.858257804632427,0.858257804632427,0.858257804632427,0.858257804632427,0.858257804632427,0.858257804632427,0.858257804632427
90,0.8570885827799057,0.8570885827799057,0.8570885827799057,0.8570885827799057,0.8570885827799057,0.8570885827799057,0.8570885827799057,0.8570885827799057,0.8570885827799057
91,0.8589743589743589,0.8589743589743589,0.8589743589743589,0.8589743589743589,0.8589743589743589,0.8589743589743589,0.8589743589743589,0.8589743589743589,0.8589743589743589
92,0.8555190704723415,0.8555190704723415,0.8555190704723415,0.8555190704723415,0.8555190704723415,0.8555190704723415,0.8555190704723415,0.8555190704723415,0.8555190704723415
93,0.8517742312790788,0.8517742312790788,0.8517742312790788,0.8517742312790788,0.8517742312790788,0.8517742312790788,0.8517742312790788,0.8517742312790788,0.8517742312790788
94,0.850295410368463,0.850295410368463,0.850295410368463,0.850295410368463,0.850295410368463,0.850295410368463,0.850295410368463,0.850295410368463,0.850295410368463
95,0.8469463030706175,0.8469463030706175,0.8469463030706175,0.8469463030706175,0.8469463030706175,0.8469463030706175,0.8469463030706175,0.8469463030706175,0.8469463030706175
96,0.8408563322156306,0.8408563322156306,0.8408563322156306,0.8408563322156306,0.8408563322156306,0.8408563322156306,0.8408563322156306,0.8408563322156306,0.8408563322156306
97,0.837496780839557,0.837496780839557,0.837496780839557,0.837496780839557,0.837496780839557,0.837496780839557,0.837496780839557,0.837496780839557,0.837496780839557
98,0.8350100603621731,0.8350100603621731,0.8350100603621731,0.8350100603621731,0.8350100603621731,0.8350100603621731,0.8350100603621731,0.8350100603621731,0.8350100603621731
99,0.8251959567978151,0.8251959567978151,0.8251959567978151,0.8251959567978151,0.8251959567978151,0.8251959567978151,0.8251959567978151,0.8251959567978151,0.8251959567978151
100,0.8191461836998707,0.8191461836998707,0.8191461836998707,0.8191461836998707,0.8191461836998707,0.8191461836998707,0.8191461836998707,0.8191461836998707,0.8191461836998707
101,0.8137788137788138,0.8137788137788138,0.8137788137788138,0.8137788137788138,0.8137788137788138,0.8137788137788138,0.8137788137788138,0.8137788137788138,0.8137788137788138
102,0.8105432667366201,0.8105432667366201,0.8105432667366201,0.8105432667366201,0.8105432667366201,0.8105432667366201,0.8105432667366201,0.8105432667366201,0.8105432667366201
103,0.8001555209953344,0.8001555209953344,0.8001555209953344,0.8001555209953344,0.8001555209953344,0.8001555209953344,0.8001555209953344,0.8001555209953344,0.8001555209953344
104,0.7995373939861218,0.7995373939861218,0.7995373939861218,0.7995373939861218,0.7995373939861218,0.7995373939861218,0.7995373939861218,0.7995373939861218,0.7995373939861218
105,0.7921819141007915,0.7921819141007915,0.7921819141007915,0.7921819141007915,0.7921819141007915,0.7921819141007915,0.7921819141007915,0.7921819141007915,0.7921819141007915
106,0.7844095703627476,0.7844095703627476,0.7844095703627476,0.7844095703627476,0.7844095703627476,0.7844095703627476,0.7844095703627476,0.7844095703627476,0.7844095703627476
107,0.7794210090984284,0.7794210090984284,0.7794210090984284,0.7794210090984284,0.7794210090984284,0.7794210090984284,0.7794210090984284,0.7794210090984284,0.7794210090984284
108,0.7758620689655172,0.7758620689655172,0.7758620689655172,0.7758620689655172,0.7758620689655172,0.7758620689655172,0.7758620689655172,0.7758620689655172,0.7758620689655172
109,0.7705418468583057,0.7705418468583057,0.7705418468583057,0.7705418468583057,0.7705418468583057,0.7705418468583057,0.7705418468583057,0.7705418468583057,0.7705418468583057
110,0.767826882796538,0.767826882796538,0.767826882796538,0.767826882796538,0.767826882796538,0.767826882796538,0.767826882796538,0.767826882796538,0.767826882796538
111,0.7611003829384384,0.7611003829384384,0.7611003829384384,0.7611003829384384,0.7611003829384384,0.7611003829384384,0.7611003829384384,0.7611003829384384,0.7611003829384384
112,0.7562801484468963,0.7562801484468963,0.7562801484468963,0.7562801484468963,0.7562801484468963,0.7562801484468963,0.7562801484468963,0.7562801484468963,0.7562801484468963
113,0.7538343558282209,0.7538343558282209,0.7538343558282209,0.7538343558282209,0.7538343558282209,0.7538343558282209,0.7538343558282209,0.7538343558282209,0.7538343558282209
114,0.7520935021681141,0.7520935021681141,0.7520935021681141,0.7520935021681141,0.7520935021681141,0.7520935021681141,0.7520935021681141,0.7520935021681141,0.7520935021681141
115,0.7477944992215879,0.7477944992215879,0.7477944992215879,0.7477944992215879,0.7477944992215879,0.7477944992215879,0.7477944992215879,0.7477944992215879,0.7477944992215879
116,0.7479079601743118,0.7479079601743118,0.7479079601743118,0.7479079601743118,0.7479079601743118,0.7479079601743118,0.7479079601743118,0.7479079601743118,0.7479079601743118
117,0.7442514052120592,0.7442514052120592,0.7442514052120592,0.7442514052120592,0.7442514052120592,0.7442514052120592,0.7442514052120592,0.7442514052120592,0.7442514052120592
118,0.7430038510911425,0.7430038510911425,0.7430038510911425,0.7430038510911425,0.7430038510911425,0.7430038510911425,0.7430038510911425,0.7430038510911425,0.7430038510911425
119,0.7410374257605296,0.7410374257605296,0.7410374257605296,0.7410374257605296,0.7410374257605296,0.7410374257605296,0.7410374257605296,0.7410374257605296,0.7410374257605296
120,0.7394778902503996,0.7394778902503996,0.7394778902503996,0.7394778902503996,0.7394778902503996,0.7394778902503996,0.7394778902503996,0.7394778902503996,0.7394778902503996
121,0.7352712172333247,0.7352712172333247,0.7352712172333247,0.7352712172333247,0.7352712172333247,0.7352712172333247,0.7352712172333247,0.7352712172333247,0.7352712172333247
122,0.7324582624892985,0.7324582624892985,0.7324582624892985,0.7324582624892985,0.7324582624892985,0.7324582624892985,0.7324582624892985,0.7324582624892985,0.7324582624892985
123,0.7318859534397071,0.7318859534397071,0.7318859534397071,0.7318859534397071,0.7318859534397071,0.7318859534397071,0.7318859534397071,0.7318859534397071,0.7318859534397071
124,0.7271261089026482,0.7271261089026482,0.7271261089026482,0.7271261089026482,0.7271261089026482,0.7271261089026482,0.7271261089026482,0.7271261089026482,0.7271261089026482
125,0.7239670616378489,0.7239670616378489,0.7239670616378489,0.7239670616378489,0.7239670616378489,0.7239670616378489,0.7239670616378489,0.7239670616378489,0.7239670616378489
126,0.7206733298264072,0.7206733298264072,0.7206733298264072,0.7206733298264072,0.7206733298264072,0.7206733298264072,0.7206733298264072,0.7206733298264072,0.7206733298264072
127,0.71916912967324,0.71916912967324,0.71916912967324,0.71916912967324,0.71916912967324,0.71916912967324,0.71916912967324,0.71916912967324,0.71916912967324
128,0.7168375762756913,0.7168375762756913,0.7168375762756913,0.7168375762756913,0.7168375762756913,0.7168375762756913,0.7168375762756913,0.7168375762756913,0.7168375762756913
129,0.7106236786469344,0.7106236786469344,0.7106236786469344,0.7106236786469344,0.7106236786469344,0.7106236786469344,0.7106236786469344,0.7106236786469344,0.7106236786469344
130,0.7077692418290676,0.7077692418290676,0.7077692418290676,0.7077692418290676,0.7077692418290676,0.7077692418290676,0.7077692418290676,0.7077692418290676,0.7077692418290676
131,0.7023206188316885,0.7023206188316885,0.7023206188316885,0.7023206188316885,0.7023206188316885,0.7023206188316885,0.7023206188316885,0.7023206188316885,0.7023206188316885
132,0.6965031315240083,0.6965031315240083,0.6965031315240083,0.6965031315240083,0.6965031315240083,0.6965031315240083,0.6965031315240083,0.6965031315240083,0.6965031315240083
133,0.6947614107883817,0.6947614107883817,0.6947614107883817,0.6947614107883817,0.6947614107883817,0.6947614107883817,0.6947614107883817,0.6947614107883817,0.6947614107883817
134,0.6890440386680988,0.6890440386680988,0.6890440386680988,0.6890440386680988,0.6890440386680988,0.6890440386680988,0.6890440386680988,0.6890440386680988,0.6890440386680988
135,0.6840128755364807,0.6840128755364807,0.6840128755364807,0.6840128755364807,0.6840128755364807,0.6840128755364807,0.6840128755364807,0.6840128755364807,0.6840128755364807
136,0.6812089356110381,0.6812089356110381,0.6812089356110381,0.6812089356110381,0.6812089356110381,0.6812089356110381,0.6812089356110381,0.6812089356110381,0.6812089356110381
137,0.676019057702488,0.676019057702488,0.676019057702488,0.676019057702488,0.676019057702488,0.676019057702488,0.676019057702488,0.676019057702488,0.676019057702488
138,0.6715039577836411,0.6715039577836411,0.6715039577836411,0.6715039577836411,0.6715039577836411,0.6715039577836411,0.6715039577836411,0.6715039577836411,0.6715039577836411
139,0.6701641917439298,0.6701641917439298,0.6701641917439298,0.6701641917439298,0.6701641917439298,0.6701641917439298,0.6701641917439298,0.6701641917439298,0.6701641917439298
140,0.6659590043144575,0.6659590043144575,0.6659590043144575,0.6659590043144575,0.6659590043144575,0.6659590043144575,0.6659590043144575,0.6659590043144575,0.6659590043144575
141,0.6567439409905164,0.6567439409905164,0.6567439409905164,0.6567439409905164,0.6567439409905164,0.6567439409905164,0.6567439409905164,0.6567439409905164,0.6567439409905164
142,0.6569421934089681,0.6569421934089681,0.6569421934089681,0.6569421934089681,0.6569421934089681,0.6569421934089681,0.6569421934089681,0.6569421934089681,0.6569421934089681
143,0.6483066191975064,0.6483066191975064,0.6483066191975064,0.6483066191975064,0.6483066191975064,0.6483066191975064,0.6483066191975064,0.6483066191975064,0.6483066191975064
144,0.643935660531864,0.643935660531864,0.643935660531864,0.643935660531864,0.643935660531864,0.643935660531864,0.643935660531864,0.643935660531864,0.643935660531864
145,0.6378800107613667,0.6378800107613667,0.6378800107613667,0.6378800107613667,0.6378800107613667,0.6378800107613667,0.6378800107613667,0.6378800107613667,0.6378800107613667
146,0.6336368878947786,0.6336368878947786,0.6336368878947786,0.6336368878947786,0.6336368878947786,0.6336368878947786,0.6336368878947786,0.6336368878947786,0.6336368878947786
147,0.630671265587689,0.630671265587689,0.630671265587689,0.630671265587689,0.630671265587689,0.630671265587689,0.630671265587689,0.630671265587689,0.630671265587689
148,0.626461211477152,0.626461211477152,0.626461211477152,0.626461211477152,0.626461211477152,0.626461211477152,0.626461211477152,0.626461211477152,0.626461211477152
149,0.6225397681315719,0.6225397681315719,0.6225397681315719,0.6225397681315719,0.6225397681315719,0.6225397681315719,0.6225397681315719,0.6225397681315719,0.6225397681315719
150,0.6163006086266208,0.6163006086266208,0.6163006086266208,0.6163006086266208,0.6163006086266208,0.6163006086266208,0.6163006086266208,0.6163006086266208,0.6163006086266208
151,0.6102106969205835,0.6102106969205835,0.6102106969205835,0.6102106969205835,0.6102106969205835,0.6102106969205835,0.6102106969205835,0.6102106969205835,0.6102106969205835
152,0.6056224899598394,0.6056224899598394,0.6056224899598394,0.6056224899598394,0.6056224899598394,0.6056224899598394,0.6056224899598394,0.6056224899598394,0.6056224899598394
153,0.6056871420548697,0.6056871420548697,0.6056871420548697,0.6056871420548697,0.6056871420548697,0.6056871420548697,0.6056871420548697,0.6056871420548697,0.6056871420548697
154,0.6009139846835774,0.6009139846835774,0.6009139846835774,0.6009139846835774,0.6009139846835774,0.6009139846835774,0.6009139846835774,0.6009139846835774,0.6009139846835774
155,0.596524064171123,0.596524064171123,0.596524064171123,0.596524064171123,0.596524064171123,0.596524064171123,0.596524064171123,0.596524064171123,0.596524064171123
156,0.5931430950797559,0.5931430950797559,0.5931430950797559,0.5931430950797559,0.5931430950797559,0.5931430950797559,0.5931430950797559,0.5931430950797559,0.5931430950797559
157,0.5863832077502691,0.5863832077502691,0.5863832077502691,0.5863832077502691,0.5863832077502691,0.5863832077502691,0.5863832077502691,0.5863832077502691,0.5863832077502691
158,0.5801937567276642,0.5801937567276642,0.5801937567276642,0.5801937567276642,0.5801937567276642,0.5801937567276642,0.5801937567276642,0.5801937567276642,0.5801937567276642
159,0.5743619709574408,0.5743619709574408,0.5743619709574408,0.5743619709574408,0.5743619709574408,0.5743619709574408,0.5743619709574408,0.5743619709574408,0.5743619709574408
160,0.5717556624147386,0.5717556624147386,0.5717556624147386,0.5717556624147386,0.5717556624147386,0.5717556624147386,0.5717556624147386,0.5717556624147386,0.5717556624147386
161,0.5678191489361702,0.5678191489361702,0.5678191489361702,0.5678191489361702,0.5678191489361702,0.5678191489361702,0.5678191489361702,0.5678191489361702,0.5678191489361702
162,0.5584520290244558,0.5584520290244558,0.5584520290244558,0.5584520290244558,0.5584520290244558,0.5584520290244558,0.5584520290244558,0.5584520290244558,0.5584520290244558
163,0.5554169572737185,0.5554169572737185,0.5554169572737185,0.5554169572737185,0.5554169572737185,0.5554169572737185,0.5554169572737185,0.5554169572737185,0.5554169572737185
164,0.5505468124833289,0.5505468124833289,0.5505468124833289,0.5505468124833289,0.5505468124833289,0.5505468124833289,0.5505468124833289,0.5505468124833289,0.5505468124833289
165,0.5457283680175247,0.5457283680175247,0.5457283680175247,0.5457283680175247,0.5457283680175247,0.5457283680175247,0.5457283680175247,0.5457283680175247,0.5457283680175247
166,0.5403344603711288,0.5403344603711288,0.5403344603711288,0.5403344603711288,0.5403344603711288,0.5403344603711288,0.5403344603711288,0.5403344603711288,0.5403344603711288
167,0.5334242837653479,0.5334242837653479,0.5334242837653479,0.5334242837653479,0.5334242837653479,0.5334242837653479,0.5334242837653479,0.5334242837653479,0.5334242837653479
168,0.5305901461829995,0.5305901461829995,0.5305901461829995,0.5305901461829995,0.5305901461829995,0.5305901461829995,0.5305901461829995,0.5305901461829995,0.5305901461829995
