,scenM1,scenM2,scenM3
39,0.23819435891119595,0.23819435891119595,0.23819435891119595
40,0.26499489069741977,0.26499489069741977,0.26499489069741977
41,0.29107795816878745,0.29107795816878745,0.29107795816878745
42,0.3102426880914747,0.3102426880914747,0.3102426880914747
43,0.33567256957718566,0.33567256957718566,0.33567256957718566
44,0.3662022915216255,0.3662022915216255,0.3662022915216255
45,0.39917475596160645,0.39917475596160645,0.39917475596160645
46,0.43406671320738255,0.43406671320738255,0.43406671320738255
47,0.4681955987283517,0.4681955987283517,0.4681955987283517
48,0.5045780153448965,0.5045780153448965,0.5045780153448965
49,0.5353592414651203,0.5353592414651203,0.5353592414651203
50,0.5824956531188872,0.5824956531188872,0.5824956531188872
51,0.6148534803686286,0.6148534803686286,0.6148534803686286
52,0.6565618968844775,0.6565618968844775,0.6565618968844775
53,0.6997826687319141,0.6997826687319141,0.6997826687319141
54,0.7366397464163662,0.7366397464163662,0.7366397464163662
55,0.778564927,0.778564927,0.778564927
56,0.811417747,0.811417747,0.811417747
57,0.8378402722319702,0.8378402722319702,0.8378402722319702
58,0.8707904573720993,0.8707904573720993,0.8707904573720993
59,0.8862876254180602,0.8862876254180602,0.8862876254180602
60,0.906276151,0.906276151,0.906276151
61,0.916684994,0.916684994,0.916684994
62,0.9236938001808417,0.9236938001808417,0.9236938001808417
63,0.9296639563313811,0.9296639563313811,0.9296639563313811
64,0.9287459283387622,0.9287459283387622,0.9287459283387622
65,0.930108611,0.930108611,0.930108611
66,0.9320469798657718,0.9320469798657718,0.9320469798657718
67,0.928863451,0.928863451,0.928863451
68,0.9261759643282281,0.9261759643282281,0.9261759643282281
69,0.9276944172659816,0.9276944172659816,0.9276944172659816
70,0.9260704055480176,0.9260704055480176,0.9260704055480176
71,0.9182813816343723,0.9182813816343723,0.9182813816343723
72,0.9094754653130288,0.9094754653130288,0.9094754653130288
73,0.8987341635876633,0.8987341635876633,0.8987341635876633
74,0.8919013932623043,0.8919013932623043,0.8919013932623043
75,0.881374611,0.881374611,0.881374611
76,0.8681562116297397,0.8681562116297397,0.8681562116297397
77,0.8609397453745284,0.8609397453745284,0.8609397453745284
78,0.8525704180876594,0.8525704180876594,0.8525704180876594
79,0.8474150683453009,0.8474150683453009,0.8474150683453009
80,0.8370717440484883,0.8370717440484883,0.8370717440484883
81,0.8237666478436338,0.8237666478436338,0.8237666478436338
82,0.8091124395428799,0.8091124395428799,0.8091124395428799
83,0.7991403361930669,0.7991403361930669,0.7991403361930669
84,0.7965476068200493,0.7965476068200493,0.7965476068200493
85,0.7840160867938646,0.7840160867938646,0.7840160867938646
86,0.7838063301057414,0.7838063301057414,0.7838063301057414
87,0.7818654138859618,0.7818654138859618,0.7818654138859618
88,0.7765964381868897,0.7765964381868897,0.7765964381868897
89,0.7756318991618971,0.7756318991618971,0.7756318991618971
90,0.774113674,0.774113674,0.774113674
91,0.7789115646258503,0.7789115646258503,0.7789115646258503
92,0.778534923,0.778534923,0.778534923
93,0.7740066225165563,0.7740066225165563,0.7740066225165563
94,0.7759795570698467,0.7759795570698467,0.7759795570698467
95,0.7778702163061564,0.7778702163061564,0.7778702163061564
96,0.7795539801966795,0.7795539801966795,0.7795539801966795
97,0.7807315917138317,0.7807315917138317,0.7807315917138317
98,0.7801539777587682,0.7801539777587682,0.7801539777587682
99,0.7840416305290546,0.7840416305290546,0.7840416305290546
100,0.7813288477712363,0.7813288477712363,0.7813288477712363
101,0.7818716843501325,0.7818716843501325,0.7818716843501325
102,0.7860903463016491,0.7860903463016491,0.7860903463016491
103,0.7879644860317119,0.7879644860317119,0.7879644860317119
104,0.7867669947421145,0.7867669947421145,0.7867669947421145
105,0.7887647014189241,0.7887647014189241,0.7887647014189241
106,0.788010426,0.788010426,0.788010426
107,0.7841601392515231,0.7841601392515231,0.7841601392515231
108,0.7808859044318266,0.7808859044318266,0.7808859044318266
109,0.7721739130434783,0.7721739130434783,0.7721739130434783
110,0.7762274101559816,0.7762274101559816,0.7762274101559816
111,0.7819541723449435,0.7819541723449435,0.7819541723449435
112,0.7711398970609713,0.7711398970609713,0.7711398970609713
113,0.7686988936988937,0.7686988936988937,0.7686988936988937
114,0.7609721931750846,0.7609721931750846,0.7609721931750846
115,0.7558441558441559,0.7558441558441559,0.7558441558441559
116,0.756181776,0.756181776,0.756181776
117,0.7475728649722915,0.7475728649722915,0.7475728649722915
118,0.7461619493591074,0.7461619493591074,0.7461619493591074
119,0.7374383940377449,0.7374383940377449,0.7374383940377449
120,0.72615923,0.72615923,0.72615923
121,0.7278324934284988,0.7278324934284988,0.7278324934284988
122,0.7215411558669002,0.7215411558669002,0.7215411558669002
123,0.7144451451748528,0.7144451451748528,0.7144451451748528
124,0.705574913,0.705574913,0.705574913
125,0.7050831222918909,0.7050831222918909,0.7050831222918909
126,0.6981427223712326,0.6981427223712326,0.6981427223712326
127,0.6924428822495606,0.6924428822495606,0.6924428822495606
128,0.6807387862796834,0.6807387862796834,0.6807387862796834
129,0.6698689956331878,0.6698689956331878,0.6698689956331878
130,0.6611208406304728,0.6611208406304728,0.6611208406304728
131,0.6617900172117039,0.6617900172117039,0.6617900172117039
132,0.6560933026049305,0.6560933026049305,0.6560933026049305
133,0.6602981622560914,0.6602981622560914,0.6602981622560914
134,0.6584507042253521,0.6584507042253521,0.6584507042253521
135,0.6490299823633157,0.6490299823633157,0.6490299823633157
136,0.6360424028268551,0.6360424028268551,0.6360424028268551
137,0.6312761213957908,0.6312761213957908,0.6312761213957908
138,0.624561404,0.624561404,0.624561404
139,0.6274241330851913,0.6274241330851913,0.6274241330851913
140,0.621926008,0.621926008,0.621926008
141,0.6158772883126511,0.6158772883126511,0.6158772883126511
142,0.6090275456636716,0.6090275456636716,0.6090275456636716
143,0.6061946902654868,0.6061946902654868,0.6061946902654868
144,0.6035815594165332,0.6035815594165332,0.6035815594165332
145,0.5984960465677367,0.5984960465677367,0.5984960465677367
146,0.589207161,0.589207161,0.589207161
147,0.5907059874888293,0.5907059874888293,0.5907059874888293
148,0.5785745262519117,0.5785745262519117,0.5785745262519117
149,0.5768969878275735,0.5768969878275735,0.5768969878275735
150,0.5738691148993103,0.5738691148993103,0.5738691148993103
151,0.5679928759978374,0.5679928759978374,0.5679928759978374
152,0.560795208,0.560795208,0.560795208
153,0.5614349775784754,0.5614349775784754,0.5614349775784754
154,0.5570799874856607,0.5570799874856607,0.5570799874856607
155,0.5482585373224539,0.5482585373224539,0.5482585373224539
156,0.5468823544277406,0.5468823544277406,0.5468823544277406
157,0.5367223626508502,0.5367223626508502,0.5367223626508502
158,0.5344348300274853,0.5344348300274853,0.5344348300274853
159,0.5314987101957965,0.5314987101957965,0.5314987101957965
160,0.5291677621378204,0.5291677621378204,0.5291677621378204
161,0.5216216216216216,0.5216216216216216,0.5216216216216216
162,0.516580183,0.516580183,0.516580183
163,0.508885933,0.508885933,0.508885933
164,0.5058168906221845,0.5058168906221845,0.5058168906221845
165,0.5013570606393554,0.5013570606393554,0.5013570606393554
166,0.4970514950166113,0.4970514950166113,0.4970514950166113
167,0.4926627839724535,0.4926627839724535,0.4926627839724535
168,0.48709447871269435,0.48709447871269435,0.48709447871269435
169,0.48245449868549506,0.48245449868549506,0.48245449868549506
170,0.47308269461447894,0.47308269461447894,0.47308269461447894
171,0.4687395365300662,0.4687395365300662,0.4687395365300662
172,0.4619569007601646,0.4619569007601646,0.4619569007601646
173,0.4537205081669691,0.4537205081669691,0.4537205081669691
174,0.44954128440366975,0.44954128440366975,0.44954128440366975
175,0.4383777862148609,0.4383777862148609,0.4383777862148609
176,0.43392861958309736,0.43392861958309736,0.43392861958309736
177,0.43434343434343436,0.43434343434343436,0.43434343434343436
178,0.43354954954954955,0.43354954954954955,0.43354954954954955
179,0.42609713236510927,0.42609713236510927,0.42609713236510927
180,0.4177067716088533,0.4177067716088533,0.4177067716088533
181,0.41155555555555556,0.41155555555555556,0.41155555555555556
182,0.4058614564831261,0.4058614564831261,0.4058614564831261
183,0.4,0.4,0.4
184,0.39423048618947165,0.39423048618947165,0.39423048618947165
185,0.3848987108655617,0.3848987108655617,0.3848987108655617
186,0.3842938813970235,0.3842938813970235,0.3842938813970235
187,0.3775722583321809,0.3775722583321809,0.3775722583321809
188,0.37326684475820954,0.37326684475820954,0.37326684475820954
189,0.370042219,0.370042219,0.370042219
190,0.36798703815384937,0.36798703815384937,0.36798703815384937
191,0.35901653009143486,0.35901653009143486,0.35901653009143486
192,0.35278394659503454,0.35278394659503454,0.35278394659503454
193,0.3461927962233221,0.3461927962233221,0.3461927962233221
194,0.3398744992925328,0.3398744992925328,0.3398744992925328
195,0.336751925,0.336751925,0.336751925
196,0.33640552995391704,0.33640552995391704,0.33640552995391704
197,0.3294104128583608,0.3294104128583608,0.3294104128583608
198,0.327590865,0.327590865,0.327590865
199,0.32156615661566157,0.32156615661566157,0.32156615661566157
200,0.3187609347083651,0.3187609347083651,0.3187609347083651
201,0.31449774994078794,0.31449774994078794,0.31449774994078794
202,0.3131768953068592,0.3131768953068592,0.3131768953068592
203,0.3039350537345821,0.3039350537345821,0.3039350537345821
204,0.3008130081300813,0.3008130081300813,0.3008130081300813
205,0.2981961577712925,0.2981961577712925,0.2981961577712925
206,0.29367327667610954,0.29367327667610954,0.29367327667610954
207,0.29500343390983896,0.29500343390983896,0.29500343390983896
208,0.2894467432189952,0.2894467432189952,0.2894467432189952
209,0.28563389606090694,0.28563389606090694,0.28563389606090694
210,0.27745438358625873,0.27745438358625873,0.27745438358625873
211,0.27387213651238895,0.27387213651238895,0.27387213651238895
212,0.27059760129542676,0.27059760129542676,0.27059760129542676
213,0.2652611078767648,0.2652611078767648,0.2652611078767648
214,0.26332558285108276,0.26332558285108276,0.26332558285108276
215,0.2595673619388863,0.2595673619388863,0.2595673619388863
216,0.2519344063767166,0.2519344063767166,0.2519344063767166
217,0.25181818181818183,0.25181818181818183,0.25181818181818183
218,0.2467889908256881,0.2467889908256881,0.2467889908256881
219,0.24111431316042267,0.24111431316042267,0.24111431316042267
220,0.23919308357348704,0.23919308357348704,0.23919308357348704
221,0.23032629558541268,0.23032629558541268,0.23032629558541268
222,0.22382324687800192,0.22382324687800192,0.22382324687800192
223,0.21717816920722266,0.21717816920722266,0.21717816920722266
224,0.21304862612356354,0.21304862612356354,0.21304862612356354
225,0.2059961315280464,0.2059961315280464,0.2059961315280464
226,0.20340627642865772,0.20340627642865772,0.20340627642865772
227,0.20274854755236515,0.20274854755236515,0.20274854755236515
228,0.20039058484941924,0.20039058484941924,0.20039058484941924
229,0.19541799581307573,0.19541799581307573,0.19541799581307573
230,0.19207993599798978,0.19207993599798978,0.19207993599798978
231,0.1925925925925926,0.1925925925925926,0.1925925925925926
232,0.18768603965861957,0.18768603965861957,0.18768603965861957
233,0.18790935782579238,0.18790935782579238,0.18790935782579238
234,0.1913160540452306,0.1913160540452306,0.1913160540452306
235,0.19346875502712824,0.19346875502712824,0.19346875502712824
236,0.1911992263056093,0.1911992263056093,0.1911992263056093
237,0.18311827956989246,0.18311827956989246,0.18311827956989246
238,0.18362943704185172,0.18362943704185172,0.18362943704185172
239,0.17822332244594202,0.17822332244594202,0.17822332244594202
240,0.1782179275378831,0.1782179275378831,0.1782179275378831
241,0.17738889948502767,0.17738889948502767,0.17738889948502767
242,0.17508669277157016,0.17508669277157016,0.17508669277157016
243,0.1736577639412311,0.1736577639412311,0.1736577639412311
244,0.17371532122362687,0.17371532122362687,0.17371532122362687
245,0.17084896810506567,0.17084896810506567,0.17084896810506567
246,0.16996561488866707,0.16996561488866707,0.16996561488866707
247,0.16535331604760864,0.16535331604760864,0.16535331604760864
248,0.16434540389972144,0.16434540389972144,0.16434540389972144
249,0.16186046511627908,0.16186046511627908,0.16186046511627908
250,0.15553575667034333,0.15553575667034333,0.15553575667034333
251,0.15083251714005877,0.15083251714005877,0.15083251714005877
252,0.14814358938289623,0.14814358938289623,0.14814358938289623
253,0.14538676607642126,0.14538676607642126,0.14538676607642126
254,0.1422963689892051,0.1422963689892051,0.1422963689892051
255,0.13644859813084112,0.13644859813084112,0.13644859813084112
256,0.13992537313432835,0.13992537313432835,0.13992537313432835
257,0.13594040968342644,0.13594040968342644,0.13594040968342644
258,0.13040134050050517,0.13040134050050517,0.13040134050050517
259,0.12833168805528133,0.12833168805528133,0.12833168805528133
260,0.12293679478344842,0.12293679478344842,0.12293679478344842
261,0.12142152023692004,0.12142152023692004,0.12142152023692004
262,0.11863641428328475,0.11863641428328475,0.11863641428328475
263,0.1157660141174278,0.1157660141174278,0.1157660141174278
264,0.11027419219407189,0.11027419219407189,0.11027419219407189
265,0.11059479553903345,0.11059479553903345,0.11059479553903345
266,0.10568295114656032,0.10568295114656032,0.10568295114656032
267,0.1038961038961039,0.1038961038961039,0.1038961038961039
268,0.10531220876048462,0.10531220876048462,0.10531220876048462
269,0.1071746155581109,0.1071746155581109,0.1071746155581109
270,0.1073022605142781,0.1073022605142781,0.1073022605142781
271,0.10307619982208224,0.10307619982208224,0.10307619982208224
272,0.1029851173713402,0.1029851173713402,0.1029851173713402
273,0.10412757973733583,0.10412757973733583,0.10412757973733583
274,0.10328638497652583,0.10328638497652583,0.10328638497652583
275,0.10123015339720083,0.10123015339720083,0.10123015339720083
276,0.098471771,0.098471771,0.098471771
277,0.096852644,0.096852644,0.096852644
278,0.097027633,0.097027633,0.097027633
279,0.098706355,0.098706355,0.098706355
280,0.09873991,0.09873991,0.09873991
281,0.094863093,0.094863093,0.094863093
282,0.093772007,0.093772007,0.093772007
283,0.091515729,0.091515729,0.091515729
284,0.086119236,0.086119236,0.086119236
285,0.086844182,0.086844182,0.086844182
286,0.086623036,0.086623036,0.086623036
287,0.084667278,0.084667278,0.084667278
288,0.086724699,0.086724699,0.086724699
289,0.084139265,0.084139265,0.084139265
290,0.083333333,0.083333333,0.083333333
291,0.07957814,0.07957814,0.07957814
292,0.079366029,0.079366029,0.079366029
293,0.078544061,0.078544061,0.078544061
294,0.079731028,0.079731028,0.079731028
295,0.078805051,0.078805051,0.078805051
296,0.078250901,0.078250901,0.078250901
297,0.076574217,0.076574217,0.076574217
298,0.072214045,0.072214045,0.072214045
299,0.076144256,0.076144256,0.076144256
300,0.076086446,0.076086446,0.076086446
301,0.07413183,0.07413183,0.07413183
302,0.07180099,0.07180099,0.07180099
303,0.070905097,0.070905097,0.070905097
304,0.069508463,0.069508463,0.069508463
305,0.06923469,0.06923469,0.06923469
306,0.069246436,0.069246436,0.069246436
307,0.068511378,0.068511378,0.068511378
308,0.071239068,0.071239068,0.071239068
309,0.068638165,0.068638165,0.068638165
310,0.070622401,0.070622401,0.070622401
311,0.070083682,0.070083682,0.070083682
312,0.069870706,0.069870706,0.069870706
313,0.070030605,0.070030605,0.070030605
314,0.06969377,0.06969377,0.06969377
315,0.068565401,0.068565401,0.068565401
316,0.064968857,0.064968857,0.064968857
317,0.066575169,0.066575169,0.066575169
318,0.066329017,0.066329017,0.066329017
319,0.065209177,0.065209177,0.065209177
320,0.063947804,0.063947804,0.063947804
321,0.063242632,0.063242632,0.063242632
322,0.065618985,0.065618985,0.065618985
323,0.065395581,0.065395581,0.065395581
324,0.064650678,0.064650678,0.064650678
325,0.060669456066945605,0.060669456066945605,0.060669456066945605
326,0.059897808140247234,0.059897808140247234,0.059897808140247234
327,0.058728667,0.058728667,0.058728667
328,0.060492723,0.060492723,0.060492723
329,0.060691459,0.060691459,0.060691459
330,0.05907882,0.05907882,0.05907882
331,0.059567331306461746,0.059567331306461746,0.059567331306461746
332,0.060432922143052535,0.060432922143052535,0.060432922143052535
333,0.062001599,0.062001599,0.062001599
334,0.062746374,0.062746374,0.062746374
335,0.060469935,0.060469935,0.060469935
336,0.063550056,0.063550056,0.063550056
337,0.062370062370062374,0.062370062370062374,0.062370062370062374
338,0.063541667,0.063541667,0.063541667
339,0.064785789,0.064785789,0.064785789
340,0.059748427672955975,0.059748427672955975,0.059748427672955975
341,0.06429949,0.06429949,0.06429949
342,0.06320513,0.06320513,0.06320513
343,0.061718403,0.061718403,0.061718403
344,0.062265449,0.062265449,0.062265449
345,0.061728665,0.061728665,0.061728665
346,0.062420854,0.062420854,0.062420854
347,0.060832999,0.060832999,0.060832999
348,0.060244112,0.060244112,0.060244112
349,0.060319368,0.060319368,0.060319368
350,0.061144121,0.061144121,0.061144121
351,0.060352034,0.060352034,0.060352034
352,0.061867815435244645,0.061867815435244645,0.061867815435244645
353,0.060269580564760304,0.060269580564760304,0.060269580564760304
354,0.057665807,0.057665807,0.057665807
355,0.054571646178606256,0.054571646178606256,0.054571646178606256
356,0.055135452,0.055135452,0.055135452
357,0.060049295225156174,0.060049295225156174,0.060049295225156174
358,0.05871528,0.05871528,0.05871528
359,0.058242001841444804,0.058242001841444804,0.058242001841444804
360,0.057746974,0.057746974,0.057746974
361,0.053912073,0.053912073,0.053912073
362,0.053201507,0.053201507,0.053201507
363,0.054082715,0.054082715,0.054082715
364,0.054358974,0.054358974,0.054358974
365,0.057082452,0.057082452,0.057082452
366,0.054247697,0.054247697,0.054247697
367,0.053533191,0.053533191,0.053533191
368,0.056745182012847964,0.056745182012847964,0.056745182012847964
369,0.056806002,0.056806002,0.056806002
370,0.052631579,0.052631579,0.052631579
371,0.053648069,0.053648069,0.053648069
372,0.055853920515574654,0.055853920515574654,0.055853920515574654
373,0.05472103,0.05472103,0.05472103
374,0.055026455,0.055026455,0.055026455
375,0.052296701,0.052296701,0.052296701
376,0.055593558,0.055593558,0.055593558
377,0.056701596,0.056701596,0.056701596
378,0.056732923,0.056732923,0.056732923
379,0.055685325821437495,0.055685325821437495,0.055685325821437495
380,0.053998624194391324,0.053998624194391324,0.053998624194391324
381,0.055294788,0.055294788,0.055294788
382,0.057438084303755944,0.057438084303755944,0.057438084303755944
383,0.054276543883113135,0.054276543883113135,0.054276543883113135
384,0.052328186719650234,0.052328186719650234,0.052328186719650234
385,0.053358884,0.053358884,0.053358884
386,0.053436791,0.053436791,0.053436791
387,0.051188954,0.051188954,0.051188954
388,0.050742588962157664,0.050742588962157664,0.050742588962157664
389,0.050803772,0.050803772,0.050803772
390,0.050275679,0.050275679,0.050275679
391,0.048543689,0.048543689,0.048543689
392,0.048543689,0.048543689,0.048543689
393,0.050273224,0.050273224,0.050273224
394,0.052804513773647525,0.052804513773647525,0.052804513773647525
395,0.054318321,0.054318321,0.054318321
396,0.051671104,0.051671104,0.051671104
397,0.050705237,0.050705237,0.050705237
398,0.051640027,0.051640027,0.051640027
399,0.051031487513572206,0.051031487513572206,0.051031487513572206
400,0.051756428918000974,0.051756428918000974,0.051756428918000974
401,0.053435115,0.053435115,0.053435115
402,0.053318825,0.053318825,0.053318825
403,0.052264115,0.052264115,0.052264115
404,0.050699198799291814,0.050699198799291814,0.050699198799291814
405,0.052499423083262824,0.052499423083262824,0.052499423083262824
406,0.055472318,0.055472318,0.055472318
407,0.054711682,0.054711682,0.054711682
408,0.055066079,0.055066079,0.055066079
409,0.052693208,0.052693208,0.052693208
410,0.054083885,0.054083885,0.054083885
411,0.054817956164276045,0.054817956164276045,0.054817956164276045
412,0.057934423,0.057934423,0.057934423
413,0.056666666666666664,0.056666666666666664,0.056666666666666664
414,0.05654102,0.05654102,0.05654102
415,0.056603774,0.056603774,0.056603774
416,0.059602649006622516,0.059602649006622516,0.059602649006622516
417,0.062052506,0.062052506,0.062052506
418,0.060121691,0.060121691,0.060121691
419,0.05893931,0.05893931,0.05893931
420,0.057995817741580455,0.057995817741580455,0.057995817741580455
421,0.059538275,0.059538275,0.059538275
422,0.057247259439707675,0.057247259439707675,0.057247259439707675
423,0.059756098,0.059756098,0.059756098
424,0.055679287,0.055679287,0.055679287
425,0.0567297,0.0567297,0.0567297
426,0.058230683,0.058230683,0.058230683
427,0.055627287,0.055627287,0.055627287
428,0.055360132079901196,0.055360132079901196,0.055360132079901196
429,0.059155893,0.059155893,0.059155893
430,0.060125241,0.060125241,0.060125241
431,0.059063932,0.059063932,0.059063932
432,0.059400526,0.059400526,0.059400526
433,0.057737426554191604,0.057737426554191604,0.057737426554191604
434,0.056636124,0.056636124,0.056636124
435,0.056565135088625026,0.056565135088625026,0.056565135088625026
436,0.056447582,0.056447582,0.056447582
437,0.059230468465244504,0.059230468465244504,0.059230468465244504
438,0.057466679,0.057466679,0.057466679
439,0.057342704,0.057342704,0.057342704
440,0.058828615899002706,0.058828615899002706,0.058828615899002706
441,0.056298774,0.056298774,0.056298774
442,0.058622825,0.058622825,0.058622825
443,0.060115607,0.060115607,0.060115607
444,0.060254925,0.060254925,0.060254925
445,0.056858293,0.056858293,0.056858293
446,0.056053812,0.056053812,0.056053812
447,0.055459735,0.055459735,0.055459735
448,0.059458874,0.059458874,0.059458874
449,0.061342592592592594,0.061342592592592594,0.061342592592592594
450,0.06039489,0.06039489,0.06039489
451,0.061642209,0.061642209,0.061642209
452,0.06216297,0.06216297,0.06216297
453,0.06380793,0.06380793,0.06380793
454,0.063352389,0.063352389,0.063352389
455,0.061673578,0.061673578,0.061673578
456,0.060863420256652465,0.060863420256652465,0.060863420256652465
457,0.065650645,0.065650645,0.065650645
458,0.067137809,0.067137809,0.067137809
459,0.067089101,0.067089101,0.067089101
460,0.066233474,0.066233474,0.066233474
461,0.065300076,0.065300076,0.065300076
462,0.063328677,0.063328677,0.063328677
463,0.064479271,0.064479271,0.064479271
464,0.063501531,0.063501531,0.063501531
465,0.063050258,0.063050258,0.063050258
466,0.06370876,0.06370876,0.06370876
467,0.065068493,0.065068493,0.065068493
468,0.066361556,0.066361556,0.066361556
469,0.06733345,0.06733345,0.06733345
470,0.068065242,0.068065242,0.068065242
471,0.069863469,0.069863469,0.069863469
472,0.070556437,0.070556437,0.070556437
473,0.069889157,0.069889157,0.069889157
474,0.070110492,0.070110492,0.070110492
475,0.067611593,0.067611593,0.067611593
476,0.066389869,0.066389869,0.066389869
477,0.069221261,0.069221261,0.069221261
478,0.06801177,0.06801177,0.06801177
479,0.065635494,0.065635494,0.065635494
480,0.066005632,0.066005632,0.066005632
481,0.069925514,0.069925514,0.069925514
482,0.070009542,0.070009542,0.070009542
483,0.073474471,0.073474471,0.073474471
484,0.072139303,0.072139303,0.072139303
485,0.072139303,0.072139303,0.072139303
486,0.072299419,0.072299419,0.072299419
487,0.074255277,0.074255277,0.074255277
488,0.073891626,0.073891626,0.073891626
489,0.075805988,0.075805988,0.075805988
490,0.076299148,0.076299148,0.076299148
491,0.079800499,0.079800499,0.079800499
492,0.079914369,0.079914369,0.079914369
493,0.076389022,0.076389022,0.076389022
494,0.080125156,0.080125156,0.080125156
495,0.079461308,0.079461308,0.079461308
496,0.081686934,0.081686934,0.081686934
497,0.079481582,0.079481582,0.079481582
498,0.07982348,0.07982348,0.07982348
499,0.075560523,0.075560523,0.075560523
500,0.075471698,0.075471698,0.075471698
501,0.076919407,0.076919407,0.076919407
502,0.07467379,0.07467379,0.07467379
503,0.073397141,0.073397141,0.073397141
504,0.081555834,0.081555834,0.081555834
505,0.080301129,0.080301129,0.080301129
506,0.077694236,0.077694236,0.077694236
507,0.08186398,0.08186398,0.08186398
508,0.083123426,0.083123426,0.083123426
509,0.087872954,0.087872954,0.087872954
510,0.084489281,0.084489281,0.084489281
511,0.082278481,0.082278481,0.082278481
512,0.077707006,0.077707006,0.077707006
513,0.07788476,0.07788476,0.07788476
514,0.07925318,0.07925318,0.07925318
515,0.078860604,0.078860604,0.078860604
516,0.082295508,0.082295508,0.082295508
517,0.083003378,0.083003378,0.083003378
518,0.079935231,0.079935231,0.079935231
519,0.081736909,0.081736909,0.081736909
520,0.086423046,0.086423046,0.086423046
521,0.084878362,0.084878362,0.084878362
522,0.085139319,0.085139319,0.085139319
523,0.083981337,0.083981337,0.083981337
524,0.08482556,0.08482556,0.08482556
525,0.082947138,0.082947138,0.082947138
526,0.086962183,0.086962183,0.086962183
527,0.088440705,0.088440705,0.088440705
528,0.08843752,0.08843752,0.08843752
529,0.089996341,0.089996341,0.089996341
530,0.090258095,0.090258095,0.090258095
531,0.089118943,0.089118943,0.089118943
532,0.089877541,0.089877541,0.089877541
533,0.0906274,0.0906274,0.0906274
534,0.092657692,0.092657692,0.092657692
535,0.092009422,0.092009422,0.092009422
536,0.090599242,0.090599242,0.090599242
537,0.09265442,0.09265442,0.09265442
538,0.089381563,0.089381563,0.089381563
539,0.088758288,0.088758288,0.088758288
540,0.08812084,0.08812084,0.08812084
541,0.086376875,0.086376875,0.086376875
542,0.08683518,0.08683518,0.08683518
543,0.089137725,0.089137725,0.089137725
544,0.08971749,0.08971749,0.08971749
545,0.091505569,0.091505569,0.091505569
546,0.091154414,0.091154414,0.091154414
547,0.093360432,0.093360432,0.093360432
548,0.095694208,0.095694208,0.095694208
549,0.094711081,0.094711081,0.094711081
550,0.098003362,0.098003362,0.098003362
551,0.096435344,0.096435344,0.096435344
552,0.097862517,0.097862517,0.097862517
553,0.098983914,0.098983914,0.098983914
554,0.10190682925791142,0.10190682925791142,0.10190682925791142
555,0.10094075769132976,0.10094075769132976,0.10094075769132976
556,0.10206805205751612,0.10206805205751612,0.10206805205751612
557,0.10358949016145055,0.10358949016145055,0.10358949016145055
558,0.10692263773908078,0.10692263773908078,0.10692263773908078
559,0.106047198,0.106047198,0.106047198
560,0.10789547156394147,0.10789547156394147,0.10789547156394147
561,0.10612511754737253,0.10612511754737253,0.10612511754737253
562,0.10606232995300519,0.10606232995300519,0.10606232995300519
563,0.10794001779756374,0.10794001779756374,0.10794001779756374
564,0.10972742743038136,0.10972742743038136,0.10972742743038136
565,0.11201298701298701,0.11201298701298701,0.11201298701298701
566,0.11308562197092084,0.11308562197092084,0.11308562197092084
567,0.11345218800648298,0.11345218800648298,0.11345218800648298
568,0.1147011308562197,0.1147011308562197,0.1147011308562197
